id,name,primary_attr,attack_type,roles,img,icon,base_health,base_health_regen,base_mana,base_mana_regen,base_armor,base_mr,base_attack_min,base_attack_max,base_str,base_agi,base_int,str_gain,agi_gain,int_gain,attack_range,projectile_speed,attack_rate,base_attack_time,attack_point,move_speed,turn_rate,cm_enabled,legs,day_vision,night_vision,localized_name,1_pick,1_win,2_pick,2_win,3_pick,3_win,4_pick,4_win,5_pick,5_win,6_pick,6_win,7_pick,7_win,8_pick,8_win,turbo_picks,turbo_picks_trend,turbo_wins,turbo_wins_trend,pro_pick,pro_win,pro_ban,pub_pick,pub_pick_trend,pub_win,pub_win_trend,gold_per_min,xp_per_min,kills_per_min,last_hits_per_min,hero_damage_per_min,hero_healing_per_min,tower_damage
112,npc_dota_hero_winter_wyvern,int,Ranged,"Support,Disabler,Nuker",/apps/dota2/images/dota_react/heroes/winter_wyvern.png?,/apps/dota2/images/dota_react/heroes/icons/winter_wyvern.png?,120,0.25,75,0.5,1,25,14,21,22,16,26,2.5,1.7,3.6,425,700,1.7,100,0.25,285,,True,2,1800,1200,Winter Wyvern,7800,4131,23679,12392,31381,16199,32179,16900,26552,13909,18019,9513,12747,6838,7680,4069,58413,"8045,7879,7948,8757,10189,10209,5386",29879,"4062,4033,4058,4531,5204,5217,2774",157,81,132,171946,"24146,24054,24191,25493,29720,28953,15389",90035,"12674,12653,12632,13229,15639,15076,8132",358,565,0.09810333551340746,1.7860016090104587,487.00946112710824,246.77792041078303,329
113,npc_dota_hero_arc_warden,all,Ranged,"Carry,Escape,Nuker",/apps/dota2/images/dota_react/heroes/arc_warden.png?,/apps/dota2/images/dota_react/heroes/icons/arc_warden.png?,120,0.25,75,0.0,0,25,23,29,20,20,24,2.4,3.0,2.6,625,900,1.7,100,0.3,285,0.7,True,2,1800,800,Arc Warden,4845,2281,12263,5920,13528,6574,11964,5953,9243,4594,6053,3054,3644,1808,2052,1022,44540,"6358,6168,6110,6773,7828,7441,3862",20278,"2904,2830,2828,3043,3586,3369,1718",46,21,159,72682,"10150,10097,10145,10792,12754,12345,6399",35358,"4930,4941,4968,5209,6205,6021,3084",609,724,0.21212121212121213,5.572519083969466,724.5008460236887,0.0,3371
114,npc_dota_hero_monkey_king,agi,Melee,"Carry,Escape,Disabler,Initiator",/apps/dota2/images/dota_react/heroes/monkey_king.png?,/apps/dota2/images/dota_react/heroes/icons/monkey_king.png?,120,1.0,75,0.0,2,25,29,33,19,24,20,2.8,3.7,1.8,300,900,1.7,100,0.45,300,,True,2,1800,800,Monkey King,14076,6519,36070,16446,47141,21359,51144,23617,44136,20643,31982,15237,22497,10800,13779,6739,119584,"16420,16549,16898,18196,20449,20289,10783",56942,"7788,7905,8192,8582,9770,9637,5068",365,214,622,284739,"39855,39364,40299,42212,48660,47296,27053",132658,"18507,18291,18997,19683,22653,21901,12626",521,705,0.21238938053097345,5.32555879494655,672.4505928853755,0.0,2237
119,npc_dota_hero_dark_willow,int,Ranged,"Support,Nuker,Disabler,Escape",/apps/dota2/images/dota_react/heroes/dark_willow.png?,/apps/dota2/images/dota_react/heroes/icons/dark_willow.png?,120,0.75,75,0.0,0,25,27,35,20,18,21,2.0,1.6,3.5,475,1200,1.5,115,0.3,290,0.7,True,2,1800,800,Dark Willow,9560,4516,23054,10975,28795,13953,28736,13892,24208,11917,17318,8547,12074,5978,7341,3680,79398,"11101,10759,11079,12327,13646,13644,6842",38274,"5409,5169,5372,5899,6479,6539,3407",248,124,104,163909,"22082,22262,23170,24713,28533,27726,15423",79795,"10726,10928,11186,11991,13839,13582,7543",364,574,0.14945652173913043,1.5368852459016393,486.08127043437645,0.0,542
120,npc_dota_hero_pangolier,all,Melee,"Carry,Nuker,Disabler,Durable,Escape,Initiator",/apps/dota2/images/dota_react/heroes/pangolier.png?,/apps/dota2/images/dota_react/heroes/icons/pangolier.png?,120,1.25,75,0.0,2,25,28,34,19,18,16,2.7,3.2,2.2,150,900,1.7,100,0.33,295,0.9,True,2,1800,800,Pangolier,2677,1217,7473,3314,10805,4881,12932,5875,13270,6064,10886,5029,8503,3932,5600,2617,29106,"4176,3898,3958,4530,5019,4952,2573",12471,"1773,1683,1672,1909,2166,2142,1126",228,113,306,78831,"11384,11097,11126,11803,13382,12973,7066",35994,"5147,5008,5055,5374,6140,5989,3281",513,711,0.17179670722977808,5.478355765732994,587.7256602286164,0.0,1088
121,npc_dota_hero_grimstroke,int,Ranged,"Support,Nuker,Disabler,Escape",/apps/dota2/images/dota_react/heroes/grimstroke.png?,/apps/dota2/images/dota_react/heroes/icons/grimstroke.png?,120,0.25,75,0.0,0,25,21,25,21,18,25,2.4,1.9,3.8,600,900,1.7,100,0.35,290,,True,0,1800,800,Grimstroke,6402,3172,19195,9602,26220,13082,27315,13625,22336,11108,14668,7268,8872,4400,4111,2024,52492,"6694,6688,7303,8035,9381,9454,4937",26163,"3303,3380,3745,3984,4662,4669,2420",136,66,48,139251,"18133,18070,19357,21038,24481,24876,13296",69169,"8982,8946,9785,10324,12216,12316,6600",360,572,0.10135135135135136,1.7255717255717256,404.38652766639933,2.931896883416699,334
123,npc_dota_hero_hoodwink,agi,Ranged,"Support,Nuker,Escape,Disabler",/apps/dota2/images/dota_react/heroes/hoodwink.png?,/apps/dota2/images/dota_react/heroes/icons/hoodwink.png?,120,0.25,75,0.0,0,25,22,29,17,25,21,2.0,3.6,2.9,575,1800,2.0,100,0.4,310,0.9,True,4,1800,800,Hoodwink,10610,4993,27819,13191,33921,15807,33607,15696,26072,12256,16804,7786,9711,4525,5336,2567,85847,"11764,11733,11782,13294,14792,14832,7650",39604,"5489,5427,5469,6116,6798,6730,3575",183,91,30,179326,"25371,24819,25124,26543,30894,30710,15865",84155,"11926,11718,11862,12401,14512,14308,7428",382,582,0.1294033069734004,2.3340380549682878,481.28804870233904,0.0,480
126,npc_dota_hero_void_spirit,all,Melee,"Carry,Escape,Nuker,Disabler",/apps/dota2/images/dota_react/heroes/void_spirit.png?,/apps/dota2/images/dota_react/heroes/icons/void_spirit.png?,120,0.25,75,0.6,-1,25,22,26,22,19,24,2.6,2.2,3.1,200,900,1.7,100,0.35,290,0.7,True,2,1800,800,Void Spirit,4189,2047,10244,4995,13621,6803,15101,7616,13037,6632,8750,4353,5405,2682,2706,1339,44938,"6229,6062,6312,6810,7787,7633,4105",22206,"3059,2988,3158,3389,3787,3783,2042",92,43,151,82465,"11312,11648,11620,12324,14007,14004,7550",41049,"5696,5710,5783,6150,6975,7035,3700",486,713,0.2029769959404601,4.46067898581865,638.2237600922722,0.0,1541
128,npc_dota_hero_snapfire,all,Ranged,"Support,Nuker,Disabler,Escape",/apps/dota2/images/dota_react/heroes/snapfire.png?,/apps/dota2/images/dota_react/heroes/icons/snapfire.png?,120,0.75,75,0.0,1,25,25,31,21,16,21,3.5,1.9,2.2,400,1800,1.8,100,0.35,300,,True,2,1800,800,Snapfire,5810,2745,16628,7843,23937,11323,27199,12933,23248,11111,15324,7246,9578,4578,5022,2393,57144,"7680,7988,8059,8571,9748,10017,5081",26119,"3567,3602,3684,3884,4484,4567,2331",203,100,91,137441,"18879,19250,19517,20190,23469,23518,12618",65209,"8861,9069,9299,9499,11272,11238,5971",404,578,0.15202702702702703,2.6199842643587723,536.4996568291009,4.515352197471403,1238
129,npc_dota_hero_mars,str,Melee,"Carry,Initiator,Disabler,Durable",/apps/dota2/images/dota_react/heroes/mars.png?,/apps/dota2/images/dota_react/heroes/icons/mars.png?,120,0.25,75,0.5,-1,25,26,34,23,20,21,3.7,1.7,2.2,250,900,1.8,100,0.4,310,0.8,True,2,1800,800,Mars,6587,3116,22738,10769,37063,17634,46805,22385,45105,21666,34960,16892,24687,11764,14766,7103,76915,"9267,9645,10863,12588,14058,13352,7142",38129,"4591,4765,5354,6261,6979,6611,3568",409,200,296,246708,"32035,32481,34667,37954,43819,42466,23286",118251,"15412,15547,16597,18155,20963,20450,11127",467,641,0.1340782122905028,4.545047064096818,503.5879036391594,0.0,979
131,npc_dota_hero_ringmaster,int,Ranged,"Support,Nuker,Escape,Disabler",/apps/dota2/images/dota_react/heroes/ringmaster.png?,/apps/dota2/images/dota_react/heroes/icons/ringmaster.png?,120,0.25,75,0.0,1,25,23,33,21,13,25,2.1,1.4,3.0,575,1200,1.7,100,0.5,310,0.6,True,2,1800,800,Ring Master,3761,1762,12583,5906,21669,10355,28874,13826,29144,13779,23468,11300,18222,8865,12603,6177,43875,"5348,5554,5705,6441,7547,8364,4916",19947,"2452,2503,2576,2929,3425,3810,2252",387,218,196,156790,"18426,19537,19919,21929,27211,30277,19491",75008,"8766,9371,9554,10471,12947,14596,9303",338,529,0.09760065067100447,1.3219424460431655,441.31386861313865,16.64091093940626,223
135,npc_dota_hero_dawnbreaker,str,Melee,"Carry,Durable",/apps/dota2/images/dota_react/heroes/dawnbreaker.png?,/apps/dota2/images/dota_react/heroes/icons/dawnbreaker.png?,120,0.5,75,0.0,2,25,29,33,25,14,20,3.4,1.7,2.0,150,900,1.7,100,0.46,300,0.6,True,2,1800,800,Dawnbreaker,5332,2656,16473,8195,27162,13933,35214,17963,33300,17027,25275,12956,18763,9760,11212,5767,50182,"6613,6600,6524,7310,8698,10214,4223",24979,"3328,3315,3252,3580,4363,5055,2086",248,120,271,183779,"25736,25650,25550,27158,31340,31709,16636",94019,"13358,13066,13121,13850,15979,16147,8498",500,673,0.16387046429964885,5.273885350318471,607.1947911014651,96.08503100088573,1376
136,npc_dota_hero_marci,all,Melee,"Support,Carry,Initiator,Disabler,Escape",/apps/dota2/images/dota_react/heroes/marci.png?,/apps/dota2/images/dota_react/heroes/icons/marci.png?,120,0.25,75,0.0,0,25,29,33,23,20,19,3.0,1.8,1.9,150,0,1.7,100,0.3,315,0.9,True,2,1800,800,Marci,7618,3532,19133,8785,25793,11879,27962,12756,25029,11605,18317,8546,12709,5827,7868,3705,62634,"8676,8448,8885,9651,10932,10733,5309",27710,"3831,3703,3948,4274,4778,4743,2433",172,88,159,160218,"21687,21577,22044,24826,28598,26975,14511",74113,"10024,10126,10162,11452,13150,12546,6653",426,608,0.19248395967002752,3.1691648822269807,479.82820329277024,3.4978843441466854,1298
137,npc_dota_hero_primal_beast,str,Melee,"Initiator,Durable,Disabler",/apps/dota2/images/dota_react/heroes/primal_beast.png?,/apps/dota2/images/dota_react/heroes/icons/primal_beast.png?,120,0.25,75,0.0,2,25,36,38,26,15,16,4.3,1.0,1.7,150,900,1.8,100,0.6,305,0.6,True,2,1800,800,Primal Beast,3202,1498,8741,4059,11186,5287,11345,5255,9091,4225,6306,2942,4046,1898,2393,1135,37106,"4978,4932,5093,5563,6371,7030,3139",18381,"2529,2395,2491,2788,3098,3512,1568",94,38,94,63337,"8923,8877,8885,9520,10829,10588,5715",29602,"4283,4199,4138,4402,5054,4935,2591",442,618,0.1457725947521866,3.895907023749369,588.5888077858881,0.0,976
138,npc_dota_hero_muerta,int,Ranged,"Carry,Nuker,Disabler",/apps/dota2/images/dota_react/heroes/muerta.png?,/apps/dota2/images/dota_react/heroes/icons/muerta.png?,120,0.25,75,0.0,0,25,24,32,19,20,23,2.0,2.7,3.4,575,3000,1.7,115,0.35,295,0.7,True,2,1800,800,Muerta,6714,3255,14879,7134,20457,9791,24113,11516,23784,11420,18714,8974,13990,6687,8324,3896,70607,"9629,9512,9750,10964,12506,11969,6277",36549,"4962,4961,5102,5668,6467,6136,3253",278,140,196,143167,"19365,19522,19653,22000,25379,24030,13218",68791,"9427,9408,9426,10444,12118,11606,6362",424,609,0.11820330969267138,3.4407872412623006,553.0232558139535,0.0,1154
145,npc_dota_hero_kez,agi,Melee,"Carry,Escape,Disabler",/apps/dota2/images/dota_react/heroes/kez.png?,/apps/dota2/images/dota_react/heroes/icons/kez.png?,120,1.0,75,0.0,1,25,23,29,19,27,18,2.6,3.5,1.7,225,900,2.0,100,0.35,315,1.0,False,2,1800,800,Kez,6251,2910,14659,6724,19163,8611,20748,9544,18585,8429,14557,6770,10051,4701,5864,2818,64742,"9250,8798,9057,9864,11025,10969,5779",29841,"4263,4043,4299,4500,5112,4961,2663",6,2,15,120029,"17116,16573,16979,18002,20177,20212,10970",55283,"7853,7690,7770,8306,9365,9249,5050",553,772,0.24217961654894046,5.6219178082191785,707.5092936802974,0.0,2740
